name;value;year;lastValue;rank
Oceânica Por Marés; 17.116,68 ;2021; 17.637,80 ;24
Oceânica Por Marés; 16.595,57 ;2022; 17.116,68 ;24
Oceânica Por Marés; 16.074,45 ;2023; 16.595,57 ;24
Oceânica Por Marés; 15.553,33 ;2024; 16.074,45 ;23
Oceânica Por Marés; 15.032,22 ;2025; 15.553,33 ;24
Oceânica Por Marés; 14.511,10 ;2026; 15.032,22 ;24
Oceânica Por Marés; 13.989,98 ;2027; 14.511,10 ;24
Oceânica Por Marés; 13.468,86 ;2028; 13.989,98 ;24
Oceânica Por Marés; 12.947,75 ;2029; 13.468,86 ;24
Oceânica Por Marés; 12.426,63 ;2030; 12.947,75 ;23
Oceânica Por Marés; 12.025,77 ;2031; 12.426,63 ;22
Oceânica Por Marés; 11.624,91 ;2032; 12.025,77 ;21
Oceânica Por Marés; 11.224,05 ;2033; 11.624,91 ;20
Oceânica Por Marés; 10.823,20 ;2034; 11.224,05 ;20
Oceânica Por Marés; 10.422,34 ;2035; 10.823,20 ;19
Oceânica Por Marés; 10.021,48 ;2036; 10.422,34 ;18
Oceânica Por Marés; 9.620,62 ;2037; 10.021,48 ;17
Oceânica Por Marés; 9.219,76 ;2038; 9.620,62 ;16
Oceânica Por Marés; 8.818,90 ;2039; 9.219,76 ;15
Oceânica Por Marés; 8.418,04 ;2040; 8.818,90 ;14
Oceânica Por Marés; 8.337,87 ;2041; 8.418,04 ;14
Oceânica Por Marés; 8.257,70 ;2042; 8.337,87 ;14
Oceânica Por Marés; 8.177,53 ;2043; 8.257,70 ;14
Oceânica Por Marés; 8.097,35 ;2044; 8.177,53 ;14
Oceânica Por Marés; 8.017,18 ;2045; 8.097,35 ;13
Oceânica Por Marés; 7.937,01 ;2046; 8.017,18 ;13
Oceânica Por Marés; 7.856,84 ;2047; 7.937,01 ;13
Oceânica Por Marés; 7.776,67 ;2048; 7.856,84 ;13
Oceânica Por Marés; 7.696,49 ;2049; 7.776,67 ;13
Oceânica Por Marés; 7.616,32 ;2050; 7.696,49 ;12
Turbina a Gás de Ciclo Aberto Convencional (OCGT); 3.086,61 ;2013;0;2
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2014; 3.086,61 ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2015; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2016; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2017; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2018; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2019; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2020; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2021; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2022; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2023; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2024; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2025; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2026; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2027; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2028; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2029; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2030; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2031; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2032; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2033; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2034; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2035; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2036; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2037; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2038; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2039; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2040; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2041; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2042; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2043; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2044; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2045; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2046; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2047; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2048; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2049; -   ;1
Turbina a Gás de Ciclo Aberto Convencional (OCGT); -   ;2050; -   ;1
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2013;0;3
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2014; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2015; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2016; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2017; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2018; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2019; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2020; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2021; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2022; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2023; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2024; 3.407,30 ;4
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2025; 3.407,30 ;5
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2026; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2027; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2028; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2029; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2030; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2031; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2032; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2033; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2034; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2035; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2036; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2037; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2038; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2039; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2040; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2041; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2042; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2043; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2044; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2045; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2046; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2047; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2048; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2049; 3.407,30 ;6
Turbina a Gás de Avançada (CCGT); 3.407,30 ;2050; 3.407,30 ;6
Carvão Pulverizado Supercrítico; 6.413,75 ;2013;0;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2014; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2015; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2016; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2017; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2018; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2019; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2020; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2021; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2022; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2023; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2024; 6.413,75 ;9
Carvão Pulverizado Supercrítico; 6.413,75 ;2025; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2026; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2027; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2028; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2029; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2030; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2031; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2032; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2033; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2034; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2035; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2036; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2037; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2038; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2039; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2040; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2041; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2042; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2043; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2044; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2045; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2046; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2047; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2048; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2049; 6.413,75 ;10
Carvão Pulverizado Supercrítico; 6.413,75 ;2050; 6.413,75 ;10
Lignito Pulverizado Supercrítico; 8.017,18 ;2013;0;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2014; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2015; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2016; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2017; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2018; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2019; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2020; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2021; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2022; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2023; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2024; 8.017,18 ;11
Lignito Pulverizado Supercrítico; 8.017,18 ;2025; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2026; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2027; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2028; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2029; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2030; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2031; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2032; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2033; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2034; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2035; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2036; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2037; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2038; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2039; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2040; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2041; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2042; 8.017,18 ;12
Lignito Pulverizado Supercrítico; 8.017,18 ;2043; 8.017,18 ;13
Lignito Pulverizado Supercrítico; 8.017,18 ;2044; 8.017,18 ;13
Lignito Pulverizado Supercrítico; 8.017,18 ;2045; 8.017,18 ;13
Lignito Pulverizado Supercrítico; 8.017,18 ;2046; 8.017,18 ;14
Lignito Pulverizado Supercrítico; 8.017,18 ;2047; 8.017,18 ;14
Lignito Pulverizado Supercrítico; 8.017,18 ;2048; 8.017,18 ;15
Lignito Pulverizado Supercrítico; 8.017,18 ;2049; 8.017,18 ;15
Lignito Pulverizado Supercrítico; 8.017,18 ;2050; 8.017,18 ;15
Leito Fluidizado Supercrítico; 7.616,32 ;2013;0;11
Leito Fluidizado Supercrítico; 7.616,32 ;2014; 7.616,32 ;11
Leito Fluidizado Supercrítico; 7.616,32 ;2015; 7.616,32 ;11
Leito Fluidizado Supercrítico; 7.616,32 ;2016; 7.616,32 ;11
Leito Fluidizado Supercrítico; 7.616,32 ;2017; 7.616,32 ;11
Leito Fluidizado Supercrítico; 7.616,32 ;2018; 7.616,32 ;11
Leito Fluidizado Supercrítico; 7.616,32 ;2019; 7.616,32 ;11
